Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"72558","1","2020-04-19 00:03:37","1","22","<python><deep-learning><keras><tensorflow><data-science-model>","0","1"
"72559","1","2020-04-19 00:41:32","2","99","<machine-learning><neural-network><deep-learning><activation-function><mathematics>","1",""
"72560","2","2020-04-19 01:50:44","1","","","",""
"72561","1","2020-04-19 02:48:36","2","32","<deep-learning><tensorflow><pytorch><pipelines>","0",""
"72562","1","2020-04-19 04:05:16","3","63","<classification><predictive-modeling><preprocessing><class-imbalance><imbalanced-learn>","1",""
"72563","2","2020-04-19 05:24:33","6","","","",""
"72564","1","2020-04-19 05:32:41","0","8","<cnn>","0",""
"72565","1","2020-04-19 05:51:39","0","52","<nlp><recommender-system><bert>","0",""
"72566","1","2020-04-19 06:16:59","2","30","<optimization><gradient-descent><momentum>","0","1"
"72568","1","2020-04-19 08:26:02","0","248","<machine-learning><python><cnn>","1",""
"72569","1","2020-04-19 09:43:28","1","34","<scikit-learn><feature-engineering><feature-extraction><embeddings>","1","0"
"60478","2","2019-09-20 07:10:46","2","","","",""
"60479","2","2019-09-20 07:21:00","2","","","",""
"60480","2","2019-09-20 07:40:26","1","","","",""
"60481","1","2019-09-20 07:48:39","0","2410","<machine-learning><pickle>","1",""
"60482","2","2019-09-20 08:13:25","2","","","",""
"60483","1","2019-09-20 08:44:20","1","129","<machine-learning><feature-selection><training><pca>","3",""
"60484","1","2019-09-20 08:46:48","0","422","<machine-learning><linear-regression><score>","1",""
"60485","2","2019-09-20 09:05:34","0","","","",""
"60486","1","2019-09-20 09:22:10","0","84","<performance><gensim><doc2vec>","0",""
"60487","1","2019-09-20 09:35:15","0","79","<python><keras><tensorflow>","3",""
"60488","1","2019-09-20 09:42:37","2","50","<image-classification><machine-learning-model><loss-function><metric>","1",""
"60489","1","2019-09-20 09:45:43","0","112","<classification><keras><nlp><lstm><sentiment-analysis>","2",""
"60490","2","2019-09-20 10:00:32","0","","","",""
"60491","2","2019-09-20 10:05:18","2","","","",""
"60492","2","2019-09-20 11:23:28","1","","","",""
"60493","1","2019-09-20 11:39:24","0","42","<machine-learning><pandas>","0",""
"60494","2","2019-09-20 12:34:05","0","","","",""
"60495","2","2019-09-20 12:38:14","1","","","",""
"60497","2","2019-09-20 12:43:46","0","","","",""
"60498","1","2019-09-20 13:08:43","0","37","<time-series><prediction><forecasting><forecast><arima>","1",""
"67445","2","2020-02-03 07:06:58","0","","","",""
"67446","2","2020-02-03 07:07:34","1","","","",""
"67447","2","2020-02-03 07:14:31","0","","","",""
"67448","2","2020-02-03 07:38:47","2","","","",""
"67449","2","2020-02-03 08:18:12","0","","","",""
"67450","1","2020-02-03 08:49:01","0","72","<machine-learning><python><tensorflow>","1",""
"67451","1","2020-02-03 09:03:08","1","19","<cross-validation><prediction><normalization><missing-data><data-imputation>","1",""
"67452","2","2020-02-03 09:37:00","1","","","",""
"67453","2","2020-02-03 10:29:47","1","","","",""
"67454","2","2020-02-03 10:45:21","1","","","",""
"67455","1","2020-02-03 11:01:02","1","22","<feature-selection><feature-engineering>","0","1"
"67456","2","2020-02-03 11:04:42","2","","","",""
"67457","1","2020-02-03 11:23:08","0","14","<javascript>","0",""
"67458","2","2020-02-03 11:23:15","0","","","",""
"67459","1","2020-02-03 12:45:20","0","58","<python><nlp><nltk>","0",""
"67460","1","2020-02-03 13:12:55","2","202","<machine-learning><nlp><natural-language-process>","1",""
"67461","2","2020-02-03 13:41:32","0","","","",""
"67462","2","2020-02-03 13:53:14","1","","","",""
"67463","2","2020-02-03 14:06:27","0","","","",""
"67465","1","2020-02-03 15:03:28","1","16","<q-learning>","0",""
"67467","1","2020-02-03 15:50:05","0","8","<association-rules>","0",""
"67468","1","2020-02-03 16:57:32","0","14","<cnn><dropout><batch-normalization><pooling>","0",""
"67469","2","2020-02-03 17:06:49","0","","","",""
"67470","2","2020-02-03 17:08:24","0","","","",""
"67471","1","2020-02-03 17:10:56","1","21","<machine-learning><python><keras><tensorflow><accuracy>","2",""
"67472","2","2020-02-03 17:14:48","1","","","",""
"67474","1","2020-02-03 18:12:30","1","31","<machine-learning><deep-learning><feature-engineering>","1",""
"67475","1","2020-02-03 18:28:07","2","22","<python><regression><feature-scaling>","1",""
"67476","2","2020-02-03 19:05:28","0","","","",""
"67477","1","2020-02-03 19:33:47","0","12","<cnn><convnet><computer-vision><pytorch>","0",""
"67478","1","2020-02-03 19:44:10","0","22","<scikit-learn><nlp><recommender-system><kernel>","0",""
"67479","1","2020-02-03 19:58:14","2","100","<machine-learning><python><xgboost><shap>","1","2"
"51403","2","2019-05-04 21:40:29","2","","","",""
"51404","1","2019-05-04 23:29:32","8","7229","<python><nlp><word2vec><gensim>","3","1"
"51405","2","2019-05-05 00:21:29","1","","","",""
"51406","1","2019-05-05 00:29:50","0","76","<machine-learning><classification><machine-learning-model><class-imbalance><imbalanced-learn>","2","1"
"51408","1","2019-05-05 04:55:11","0","16","<scikit-learn><clustering>","1",""
"51409","1","2019-05-05 05:42:44","0","64","<r><predictive-modeling><statistics><forecasting><data-analysis>","1",""
"51410","2","2019-05-05 05:58:49","4","","","",""
"51413","2","2019-05-05 06:50:30","1","","","",""
"51415","2","2019-05-05 07:07:21","0","","","",""
"51416","2","2019-05-05 07:15:26","1","","","",""
"51419","1","2019-05-05 08:23:38","2","43","<machine-learning><python><machine-learning-model>","0",""
"51420","2","2019-05-05 08:36:20","2","","","",""
"51421","1","2019-05-05 09:14:38","0","42","<machine-learning><python><random-forest>","0",""
"51422","1","2019-05-05 09:21:05","0","40","<machine-learning><svm>","1",""
"51424","2","2019-05-05 10:11:42","0","","","",""
"51425","1","2019-05-05 11:40:53","1","26","<machine-learning><neural-network><linear-regression>","1","0"
"51426","2","2019-05-05 12:17:00","2","","","",""
"51427","2","2019-05-05 12:18:33","1","","","",""
"51429","1","2019-05-05 12:24:56","1","1190","<python><deep-learning><keras><cnn><computer-vision>","1",""
"51430","1","2019-05-05 12:34:36","1","68","<deep-learning><reinforcement-learning><loss-function><q-learning>","0",""
"51431","1","2019-05-05 12:46:04","1","120","<machine-learning><neural-network><deep-learning><hardware>","1",""
"51433","2","2019-05-05 13:14:44","0","","","",""
"51435","2","2019-05-05 13:25:16","1","","","",""
"51436","1","2019-05-05 13:40:51","0","1906","<python><statistics><probability><scipy>","2",""
"51438","2","2019-05-05 14:44:25","1","","","",""
"51442","2","2019-05-05 17:15:53","6","","","",""
"51443","1","2019-05-05 17:18:03","1","85","<keras><machine-learning-model>","1",""
"51444","1","2019-05-05 17:39:44","3","79","<scikit-learn><transformer>","2",""
"51448","2","2019-05-05 18:01:15","1","","","",""
"51450","1","2019-05-05 18:20:00","1","242","<time-series><lstm><rnn><recurrent-neural-net><forecasting>","0","1"
"51451","1","2019-05-05 18:29:18","2","68","<time-series><data><data-wrangling>","1","1"
"51452","1","2019-05-05 19:59:19","1","362","<python><convolution><pytorch>","1",""
"51453","1","2019-05-05 22:37:07","0","206","<svm><hinge-loss>","1",""
"51454","2","2019-05-06 00:51:50","1","","","",""
"51455","2","2019-05-06 01:07:25","2","","","",""
"51456","1","2019-05-06 01:11:01","2","134","<classification><lstm><feature-selection><feature-extraction><machine-learning-model>","1","1"
"51457","1","2019-05-06 01:12:08","1","84","<python>","1",""
"51460","2","2019-05-06 01:47:39","1","","","",""
"51462","2","2019-05-06 04:57:27","0","","","",""
"51463","1","2019-05-06 05:02:52","0","157","<numpy>","1",""
"51464","2","2019-05-06 05:46:51","2","","","",""
"60500","1","2019-09-20 14:09:35","2","34","<unbalanced-classes>","2",""
"60501","1","2019-09-20 14:11:14","0","14","<tensorflow><regularization><matrix-factorisation><matrix>","0",""
"60502","2","2019-09-20 14:12:11","1","","","",""
"60503","2","2019-09-20 14:14:01","1","","","",""
"60504","2","2019-09-20 14:21:49","1","","","",""
"60505","2","2019-09-20 15:19:42","1","","","",""
"60506","1","2019-09-20 16:14:32","1","88","<machine-learning><nlp><clustering>","1","2"
"60507","2","2019-09-20 16:15:29","0","","","",""
"60508","2","2019-09-20 16:22:40","0","","","",""
"60509","2","2019-09-20 17:06:00","4","","","",""
"60511","2","2019-09-20 17:12:51","1","","","",""
"60512","2","2019-09-20 17:20:10","0","","","",""
"60513","1","2019-09-20 17:35:23","1","20","<orange>","0",""
"60514","2","2019-09-20 17:45:49","1","","","",""
"60516","2","2019-09-20 18:01:01","2","","","",""
"60517","2","2019-09-20 18:14:56","0","","","",""
"60518","2","2019-09-20 18:32:57","0","","","",""
"60519","2","2019-09-20 19:15:23","0","","","",""
"60520","1","2019-09-20 19:20:41","2","137","<machine-learning><scikit-learn><multiclass-classification>","2","1"
"60522","1","2019-09-20 21:05:01","0","29","<machine-learning><image-recognition><image-preprocessing>","1",""
"60524","2","2019-09-20 21:32:05","2","","","",""
"60525","1","2019-09-20 22:23:24","0","497","<python><pandas><dataframe>","3",""
"60526","2","2019-09-20 22:38:44","2","","","",""
"60527","1","2019-09-20 22:45:12","1","85","<machine-learning><feature-selection><random-forest><svm>","1",""
"60528","1","2019-09-20 23:13:52","2","16","<numpy><matplotlib>","0",""
"60530","2","2019-09-20 23:57:38","0","","","",""
"60531","1","2019-09-21 00:03:13","2","31","<classification><theory><methodology>","1",""
"60533","1","2019-09-21 00:13:36","1","38","<data>","1",""
"60534","2","2019-09-21 00:36:07","0","","","",""
"60535","1","2019-09-21 01:09:31","0","17","<deep-learning><overfitting><mse>","0",""
"60536","2","2019-09-21 03:55:09","0","","","",""
"60537","2","2019-09-21 04:09:43","1","","","",""
"60538","1","2019-09-21 04:28:36","0","53","<classification><regression>","3",""
"60540","2","2019-09-21 05:59:23","1","","","",""
"60541","2","2019-09-21 06:05:45","1","","","",""
"60542","2","2019-09-21 06:09:18","1","","","",""
"60543","2","2019-09-21 07:44:14","1","","","",""
"60544","2","2019-09-21 09:54:25","2","","","",""
"60545","1","2019-09-21 10:08:08","0","11","<python><multiclass-classification>","0",""
"60546","1","2019-09-21 11:42:38","2","265","<deep-learning>","0","1"
"60547","1","2019-09-21 12:30:46","0","804","<python><neural-network><scikit-learn><hyperparameter-tuning>","1",""
"60548","2","2019-09-21 12:32:02","0","","","",""
"60549","1","2019-09-21 13:57:54","2","38","<python><classification><scikit-learn><grid-search>","1",""
"60550","2","2019-09-21 14:10:58","1","","","",""
"60551","1","2019-09-21 15:13:03","0","86","<r><statistics><logistic-regression>","1",""
"60552","1","2019-09-21 15:17:31","0","29","<machine-learning><python><neural-network><deep-learning><matrix>","0","1"
"60554","1","2019-09-21 17:02:26","0","29","<databases><sql><distributed><relational-dbms>","0",""
"60555","1","2019-09-21 17:34:30","2","200","<pandas><matplotlib><seaborn>","2","2"
"60556","1","2019-09-21 17:58:13","0","21","<multiclass-classification><natural-language-process><audio-recognition>","0",""
"60558","1","2019-09-21 18:54:40","0","13","<classification><algorithms><distance>","0",""
"67526","1","2020-02-04 12:42:29","-2","45","<reinforcement-learning>","2",""
"67527","2","2020-02-04 12:50:46","1","","","",""
"67528","2","2020-02-04 13:11:50","0","","","",""
"67529","2","2020-02-04 13:55:29","2","","","",""
"67530","1","2020-02-04 14:01:58","1","33","<random-forest><explainable-ai>","1",""
"67531","2","2020-02-04 14:32:56","2","","","",""
"67532","2","2020-02-04 14:40:29","1","","","",""
"67533","1","2020-02-04 15:18:06","1","11","<time-series><dataset><regression><non-parametric>","0",""
"67534","1","2020-02-04 15:28:09","0","38","<nlp><text><java>","0",""
"67535","2","2020-02-04 15:59:38","1","","","",""
"67536","2","2020-02-04 17:02:14","1","","","",""
"67538","1","2020-02-04 19:25:11","0","10","<tensorflow>","0",""
"67539","2","2020-02-04 20:07:30","1","","","",""
"67541","2","2020-02-04 21:30:21","2","","","",""
"67542","1","2020-02-04 22:10:16","0","40","<machine-learning><neural-network><keras><dataset><training>","0",""
"67543","1","2020-02-04 22:14:27","0","8","<dataset><visualization><graphs>","0",""
"67544","1","2020-02-04 23:21:05","0","11","<math><mathematics>","0",""
"67546","1","2020-02-05 00:41:09","0","20","<geospatial>","0",""
"67547","2","2020-02-05 01:50:05","2","","","",""
"67548","1","2020-02-05 02:38:14","0","83","<classification><boosting><smote>","1",""
"67549","1","2020-02-05 02:45:43","0","80","<machine-learning><neural-network><keras><regression><python-3.x>","1",""
"67551","1","2020-02-05 04:15:26","0","61","<linear-regression><feature-engineering><one-hot-encoding>","1",""
"67552","1","2020-02-05 04:43:08","1","29","<machine-learning><encoding>","1",""
"67554","1","2020-02-05 06:22:44","0","35","<machine-learning><dataset><machine-learning-model><anomaly-detection>","1",""
"67556","1","2020-02-05 06:56:43","0","8","<deep-learning><computer-vision><image-preprocessing><opencv>","0",""
"72335","1","2020-04-14 23:00:39","0","14","<machine-learning><ensemble-modeling><bagging>","0",""
"72336","1","2020-04-14 23:09:28","0","18","<tensorflow><regression><normalization><feature-scaling>","0",""
"72337","2","2020-04-14 23:15:08","0","","","",""
"72338","1","2020-04-14 23:26:50","0","7","<time-series><probability>","0",""
"72339","2","2020-04-14 23:29:03","1","","","",""
"72342","1","2020-04-15 00:10:16","0","6","<machine-learning><regression><forecasting>","0",""
"72343","1","2020-04-15 00:25:41","0","100","<machine-learning><scikit-learn><data-cleaning><preprocessing><encoding>","0",""
"72345","2","2020-04-15 01:21:07","0","","","",""
"72346","1","2020-04-15 01:30:47","0","9","<k-means><gaussian-process>","0",""
"76217","1","2020-06-18 06:37:18","0","27","<recommender-system><data-science-model>","0",""
"76218","1","2020-06-18 06:44:31","0","11","<python><scikit-learn><gpu><natural-gradient-boosting>","1",""
"76219","2","2020-06-18 07:02:31","0","","","",""
"76220","1","2020-06-18 07:15:24","0","12","<python><image-preprocessing>","0",""
"76221","1","2020-06-18 07:26:27","2","39","<dataset><regression><data><categorical-data><open-source>","0",""
"76222","1","2020-06-18 07:41:43","2","15","<feature-engineering>","1",""
"76223","1","2020-06-18 07:41:56","1","24","<classification><statistics><xgboost><accuracy>","2","1"
"76224","1","2020-06-18 07:42:03","1","41","<machine-learning><python><naive-bayes-classifier><python-3.x>","1",""
"76225","2","2020-06-18 07:56:28","0","","","",""
"76226","2","2020-06-18 07:58:19","1","","","",""
"76227","1","2020-06-18 08:36:23","0","72","<keras><tensorflow>","1",""
"76228","2","2020-06-18 08:39:18","1","","","",""
"76229","2","2020-06-18 09:00:01","0","","","",""
"76230","1","2020-06-18 09:25:42","0","32","<xgboost><accuracy><unbalanced-classes><auc>","1",""
"76231","1","2020-06-18 09:30:23","0","6","<apache-spark>","0",""
"76232","1","2020-06-18 09:35:06","1","30","<clustering><recommender-system>","0",""
"76235","1","2020-06-18 05:57:48","0","14","<math><javascript>","1",""
"76236","2","2020-06-18 06:51:28","1","","","",""
"76237","2","2020-06-18 10:41:32","0","","","",""
"76238","2","2020-06-18 11:39:55","0","","","",""
"76239","1","2020-06-18 12:15:15","1","21","<classification><svm>","0",""
"76240","2","2020-06-18 12:34:56","2","","","",""
"76241","1","2020-06-18 13:23:07","1","59","<scikit-learn><random-forest><lightgbm>","1","1"
"76242","1","2020-06-18 14:09:24","1","17","<python><nlp><pytorch><shap><fasttext>","0",""
"76243","1","2020-06-18 14:10:21","4","119","<machine-learning><scikit-learn><decision-trees><machine-learning-model>","1","1"
"76244","2","2020-06-18 15:03:08","7","","","",""
"76245","2","2020-06-18 15:48:23","1","","","",""
"76246","1","2020-06-18 16:22:42","1","18","<visualization>","1",""
"76247","1","2020-06-18 17:46:53","1","19","<python><data-science-model><embeddings><autoencodere>","0","1"
"76248","2","2020-06-18 17:49:51","1","","","",""
"76249","1","2020-06-18 18:23:59","0","9","<regression><error-handling>","1","1"
"76252","1","2020-06-18 19:59:06","0","17","<dataset><pandas><numpy><dataframe>","1",""
"76253","1","2020-06-18 20:01:14","0","32","<python><classification><visualization><cross-validation><training>","2",""
"76254","2","2020-06-18 20:54:42","0","","","",""
"76255","1","2020-06-18 21:10:28","0","16","<machine-learning><python><prediction>","1",""
"76256","2","2020-06-18 21:19:33","1","","","",""
"76258","1","2020-06-18 23:05:32","3","49","<python><xgboost><natural-gradient-boosting>","1",""
"76259","2","2020-06-18 23:08:14","1","","","",""
"76260","2","2020-06-18 23:17:15","1","","","",""
"76261","1","2020-06-18 23:25:53","1","13","<machine-learning>","1",""
"76262","1","2020-06-19 02:43:03","1","25","<scikit-learn><svm><anomaly-detection>","1",""
"76263","1","2020-06-19 04:03:39","1","23","<classification><class-imbalance><time>","1","1"
"76264","2","2020-06-19 05:35:05","0","","","",""
"76266","2","2020-06-19 05:59:34","0","","","",""
"76267","2","2020-06-19 05:59:48","0","","","",""
"76268","1","2020-06-19 06:01:29","1","17","<python><neural-network><image-classification><convolution><image-recognition>","1","1"
"76269","2","2020-06-19 06:20:28","2","","","",""
"76270","1","2020-06-19 06:29:43","1","18","<deep-learning><keras><time-series><cnn>","1",""
"76271","2","2020-06-19 06:33:11","0","","","",""
"76273","2","2020-06-19 06:40:48","0","","","",""
"76274","2","2020-06-19 06:54:51","1","","","",""
"76275","2","2020-06-19 07:30:05","1","","","",""
"76276","1","2020-06-18 19:33:50","1","19","<machine-learning>","1",""
"76277","1","2020-06-19 05:34:08","4","250","<keras><scikit-learn><pca>","3","1"
"76278","2","2020-06-19 07:23:05","1","","","",""
"76279","2","2020-06-19 08:10:39","0","","","",""
"76280","2","2020-06-19 08:21:47","0","","","",""
"76281","2","2020-06-19 08:25:12","0","","","",""
"76283","2","2020-06-19 08:36:53","0","","","",""
"76284","2","2020-06-19 08:38:42","0","","","",""
"76285","2","2020-06-19 08:40:53","0","","","",""
"76286","2","2020-06-19 08:45:05","0","","","",""
"76287","2","2020-06-19 09:15:41","1","","","",""
"76288","2","2020-06-19 09:19:15","0","","","",""
"76289","2","2020-06-19 09:28:07","1","","","",""
"76290","2","2020-06-19 09:32:36","0","","","",""
"76080","2","2020-06-16 06:48:30","0","","","",""
"76082","1","2020-06-16 07:24:37","0","12","<machine-learning><classification><churn>","1",""
"76083","1","2020-06-16 07:41:02","0","23","<python><neural-network><keras><tensorflow><training>","1",""
"76084","2","2020-06-16 07:46:41","0","","","",""
"76085","1","2020-06-16 07:49:36","0","21","<cnn><training><accuracy>","0",""
"76086","1","2020-06-16 07:56:55","0","28","<deep-learning><computer-vision><evaluation>","1",""
"76087","2","2020-06-16 08:29:05","0","","","",""
"76088","2","2020-06-16 08:34:04","1","","","",""
"76089","1","2020-06-16 08:34:59","0","7","<python><keras><image-recognition><siamese-networks>","0",""
"76090","1","2020-06-16 08:38:14","0","18","<dataset><predictive-modeling><prediction>","1",""
"76092","2","2020-06-16 09:03:03","1","","","",""
"76093","2","2020-06-16 09:20:25","0","","","",""
"76094","1","2020-06-16 09:50:16","0","12","<time-series><predictive-modeling><rnn><arima>","0",""
"76095","1","2020-06-16 10:08:23","0","15","<machine-learning><classification><class-imbalance><semi-supervised-learning>","0",""
"76096","1","2020-06-16 10:22:33","1","28","<machine-learning><regression><xgboost><missing-data><bioinformatics>","2","1"
"76098","2","2020-06-16 12:53:32","1","","","",""
"76099","1","2020-06-16 13:16:57","1","25","<classification><multilabel-classification><text>","1",""
"76100","2","2020-06-16 13:39:20","1","","","",""
"76101","2","2020-06-16 14:42:36","0","","","",""
"76102","1","2020-06-16 14:51:19","0","21","<keras><tensorflow><dataset><autoencoder><python-3.x>","0",""
"76103","1","2020-06-16 14:57:18","1","31","<keras><tensorflow><reinforcement-learning><loss-function>","1","1"
"76105","2","2020-06-16 15:04:17","0","","","",""
"76106","1","2020-06-16 15:20:14","0","16","<machine-learning><classification>","0",""
"76107","1","2020-06-16 16:02:12","0","34","<classification><cross-validation><class-imbalance><imbalanced-learn>","1",""
"76108","2","2020-06-16 16:33:50","0","","","",""
"76109","1","2020-06-16 16:43:04","0","34","<machine-learning><linear-regression>","1",""
"76110","2","2020-06-16 16:49:29","1","","","",""
"76111","2","2020-06-16 16:56:44","1","","","",""
"76112","1","2020-06-16 17:20:25","1","39","<cnn><loss-function><pytorch><torch><hinge-loss>","0","1"
"76113","1","2020-06-16 18:06:31","0","20","<python><reinforcement-learning><pytorch>","0",""
"76114","1","2020-06-16 18:36:50","0","32","<machine-learning><machine-learning-model>","1","1"
"76115","1","2020-06-16 18:51:44","0","22","<deep-learning><keras><regression><python-3.x>","2","1"
"76118","1","2020-06-16 19:38:27","0","24","<machine-learning><python><pandas><distribution>","1",""
"76121","2","2020-06-16 21:47:20","1","","","",""
"76122","2","2020-06-16 21:52:42","0","","","",""
"76124","1","2020-06-16 22:19:35","0","7","<keras>","0",""
"76125","1","2020-06-16 22:52:38","0","16","<pandas>","2",""
"51520","1","2019-05-07 04:30:36","0","309","<machine-learning><time-series><predictive-modeling>","3",""
"51522","1","2019-05-07 04:53:18","1","1713","<machine-learning><nlp><natural-language-process><transformer><bert>","2","1"
"51524","2","2019-05-07 06:02:33","0","","","",""
"51525","2","2019-05-07 06:09:36","0","","","",""
"51526","1","2019-05-07 06:46:51","2","290","<reference-request><etl>","1",""
"51527","2","2019-05-07 06:48:05","0","","","",""
"51528","2","2019-05-07 06:49:16","0","","","",""
"51529","2","2019-05-07 06:54:20","2","","","",""
"51530","1","2019-05-07 06:59:20","0","62","<clustering><k-means><features>","1",""
"51532","1","2019-05-07 07:32:40","1","22","<machine-learning><neural-network><deep-learning><keras>","0","1"
"51533","2","2019-05-07 07:47:22","1","","","",""
"51536","1","2019-05-07 09:30:35","1","482","<python><tensorflow>","1",""
"51537","1","2019-05-07 09:57:53","0","74","<machine-learning><classification><clustering>","1",""
"51538","1","2019-05-07 10:34:39","4","543","<python><keras><cnn>","1","2"
"51539","2","2019-05-07 11:16:03","0","","","",""
"51542","1","2019-05-07 12:17:01","0","18","<deep-learning><numpy><plotting><matplotlib><ipython>","0",""
"51544","1","2019-05-07 13:06:36","1","23","<machine-learning><neural-network><deep-learning><keras><lstm>","1",""
"51545","1","2019-05-07 13:07:40","7","858","<machine-learning><neural-network><deep-learning><activation-function>","4","2"
"51546","1","2019-05-07 13:17:37","-1","188","<python><pandas><csv>","2",""
"51547","2","2019-05-07 13:24:52","4","","","",""
"51548","2","2019-05-07 13:27:48","0","","","",""
"51549","2","2019-05-07 13:28:55","5","","","",""
"51551","2","2019-05-07 13:40:42","3","","","",""
"51552","2","2019-05-07 13:48:23","1","","","",""
"51553","2","2019-05-07 13:53:00","-1","","","",""
"51554","1","2019-05-07 13:59:10","4","1013","<python><pandas><jupyter><ipython>","3","1"
"51557","2","2019-05-07 15:08:30","4","","","",""
"51558","1","2019-05-07 15:21:50","0","21","<r>","1",""
"51561","2","2019-05-07 16:03:42","1","","","",""
"51565","2","2019-05-07 18:23:15","0","","","",""
"51567","1","2019-05-07 19:39:10","4","650","<predictive-modeling><missing-data><data-imputation>","3",""
"72494","1","2020-04-17 15:56:17","0","18","<deep-learning><tensorflow>","1",""
"72495","2","2020-04-17 16:06:31","0","","","",""
"72496","2","2020-04-17 16:24:07","1","","","",""
"72497","1","2020-04-17 16:31:55","0","46","<machine-learning><dataset>","1",""
"72498","1","2020-04-17 16:34:07","0","20","<python><keras><nlp><lstm><prediction>","0",""
"72499","2","2020-04-17 16:47:05","0","","","",""
"72500","1","2020-04-17 16:54:07","0","20","<machine-learning><random-forest><svm><supervised-learning><evaluation>","1","1"
"72502","2","2020-04-17 17:09:25","0","","","",""
"72503","1","2020-04-17 17:34:21","0","19","<python><matplotlib><plotting>","1",""
"72504","1","2020-04-17 17:41:39","0","35","<python><time-series><visualization><matplotlib><seaborn>","0","1"
"72505","1","2020-04-17 18:57:18","0","21","<machine-learning><classification><scikit-learn><bigdata><gradient-descent>","0",""
"72506","1","2020-04-17 19:09:11","0","24","<python><keras><tensorflow><lstm>","0",""
"72507","2","2020-04-17 19:12:27","2","","","",""
"72509","2","2020-04-17 19:32:39","1","","","",""
"72510","2","2020-04-17 19:44:23","1","","","",""
"72511","2","2020-04-17 19:50:32","0","","","",""
"72512","2","2020-04-17 19:51:11","1","","","",""
"72513","1","2020-04-17 20:02:05","0","8","<python><jupyter><aws>","0",""
"72514","1","2020-04-17 21:28:07","1","33","<reinforcement-learning><plotting>","1",""
"72515","1","2020-04-17 22:08:15","2","435","<reinforcement-learning><openai-gym><implementation>","1",""
"72516","1","2020-04-17 22:41:43","1","50","<machine-learning><python><scikit-learn><feature-extraction>","1",""
"72517","1","2020-04-17 23:12:56","1","45","<data-cleaning><correlation>","0","1"
"72518","1","2020-04-18 00:44:00","0","11","<neural-network><keras>","0",""
"72519","1","2020-04-17 23:59:55","0","27","<deep-learning><python><computer-vision><transfer-learning>","0",""
"72520","2","2020-04-18 04:25:45","0","","","",""
"72521","2","2020-04-18 05:11:19","0","","","",""
"72522","1","2020-04-18 06:27:49","0","3","<vae>","0",""
"72523","1","2020-04-18 06:45:38","2","37","<neural-network><optimization><learning-rate>","1","1"
"72524","1","2020-04-18 07:02:34","0","21","<feature-engineering><feature-construction><representation>","1",""
"72525","1","2020-04-18 07:28:03","0","53","<python><pandas><jupyter>","1",""
"72526","2","2020-04-18 07:47:33","1","","","",""
"72527","2","2020-04-18 07:51:14","1","","","",""
"72528","2","2020-04-18 08:12:43","0","","","",""
"72529","1","2020-04-18 08:45:44","0","26","<data-mining><categorical-data><chi-square-test>","0",""
"60396","1","2019-09-18 14:38:14","6","311","<machine-learning><neural-network><keras><recommender-system>","1","2"
"60397","2","2019-09-18 15:33:33","0","","","",""
"60398","2","2019-09-18 15:39:51","2","","","",""
"60399","1","2019-09-18 16:03:51","0","452","<deep-learning><keras><tensorflow>","1",""
"60400","2","2019-09-18 16:15:21","2","","","",""
"60401","1","2019-09-18 16:28:11","0","19","<keras><convolution><autoencoder>","1",""
"60402","1","2019-09-18 16:32:43","0","60","<bigdata><visualization>","2",""
"60404","1","2019-09-18 17:19:01","0","197","<scikit-learn><regression><loss-function>","1",""
"60405","1","2019-09-18 18:28:14","0","14","<machine-learning><neural-network><gan>","0",""
"60406","1","2019-09-18 18:39:36","0","106","<dataset><data-cleaning><natural-language-process><sentiment-analysis>","0",""
"60407","1","2019-09-18 18:56:59","0","14","<logistic-regression><multiclass-classification><mnist>","0",""
"60408","2","2019-09-18 19:08:32","7","","","",""
"60409","1","2019-09-18 19:13:50","0","19","<scikit-learn><random-forest>","0",""
"60410","2","2019-09-18 19:34:21","1","","","",""
"60411","2","2019-09-18 19:57:50","1","","","",""
"60412","1","2019-09-18 20:35:22","1","135","<scikit-learn><svm>","1",""
"60413","1","2019-09-18 21:22:13","1","65","<python>","3",""
"60414","1","2019-09-17 09:15:31","3","36","<machine-learning><weka>","2",""
"60415","2","2019-09-17 22:39:21","0","","","",""
"60416","2","2019-09-18 21:39:36","1","","","",""
"60417","2","2019-09-18 21:47:28","1","","","",""
"60418","1","2019-09-18 21:52:06","2","112","<feature-selection>","2",""
"60419","1","2019-09-18 21:53:03","0","22","<correlation><classifier><estimators>","2",""
"60420","2","2019-09-18 21:57:48","4","","","",""
"60421","2","2019-09-18 21:58:46","1","","","",""
"60422","2","2019-09-18 22:20:18","1","","","",""
"60423","1","2019-09-18 22:50:52","3","395","<scikit-learn><decision-trees>","1",""
"60424","2","2019-09-18 23:46:51","0","","","",""
"60425","2","2019-09-19 00:06:55","1","","","",""
"60426","2","2019-09-19 00:25:28","1","","","",""
"60427","1","2019-09-19 00:37:29","0","53","<machine-learning><reinforcement-learning><q-learning>","0",""
"60428","2","2019-09-19 00:59:18","2","","","",""
"60429","1","2019-09-19 01:08:39","2","134","<statistics><distribution>","0",""
"60432","1","2019-09-19 03:25:26","0","20","<machine-learning><linear-regression><matrix>","0",""
"60433","1","2019-09-19 05:38:13","2","96","<machine-learning><predictive-modeling><feature-engineering>","2","0"
"60434","1","2019-09-19 06:38:00","0","1586","<tensorflow>","0",""
